"","in_uhc_familiar","in_uhc_change","in_cap_familiar","in_cap_change","in_ai_familiar","in_ai_change","Like_Free_R","Hard_Free_R","Pol_High_1","Age_High","Gender_High","Race_High","School_High","id","conv_cond","consen_cond","utilitarian","deontological","time","uhc_support","cap_support","ai_support","uhc_mconv","cap_mconv","ai_mconv"
"830",25,-32,0,25,14,-17,"I found it interesting to see the large number of the American population who were for allowing the use of AI in job application.","Taking a moral stance on the Capital punishment dilemma. I can see pros and cons for each side.",7,19,"Male","Caucasian/White","Freshman","92357","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",3.66666666666667,2.5,"Post",25,-5,10,22.1428571428571,15.7142857142857,19.2857142857143
"831",10,-10,20,10,30,10,"getting to see the survey results of what others answered ","thinking about what number represented my answers ",10,18,"Female","Caucasian/White","Freshman","92264","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",3.83333333333333,3,"Post",-9,42,-30,1.85714285714286,16,16.4285714285714
"832",-21,7,25,-10,-19,26,"Almost nothing, I guess it made me think a little bit about myself and beliefs. ","Having to answer the same questions over and over was quite frustrating. ",11,19,"Male","Caucasian/White","Sophmore","92374","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",3,3,"Post",-14,-15,21,-9.28571428571429,-4.57142857142857,-20.4285714285714
"833",25,9,24,14,50,-18,"They covered very good topics","There a lot of controversies over these two topics, I had to take my morals in to account before answering.",8,21,"Male","Caucasian/White","Junior","91836","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",4,3,"Post",30,49,26,30.7142857142857,20.7142857142857,17.4285714285714
"834",27,-31,29,8,35,2,"I liked the essays and the comparison of 2018 and 2024.","Some questions I did not have an answer too. I didn't really know where I stood. ",2,18,"Female","Caucasian/White,Hispanic/Latino(a)","Freshman","91833","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4.5,2.66666666666667,"Post",44,22,19,6.28571428571429,7.42857142857143,-9.28571428571429
"835",-41,31,-23,-50,37,32,"Seeing the comparison of how other americans responded to the survey ","n/a",8,18,"Female","Caucasian/White","Freshman","92511","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4.16666666666667,2.83333333333333,"Post",50,-50,50,18.8571428571429,31.2857142857143,-21.2857142857143
"836",25,-9,25,-11,35,-15,"Gave me insights on very important topics.","Facing what's morally right and wrong on current topics.",8,21,"Male","Caucasian/White","Junior","91836","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4.16666666666667,3.66666666666667,"Post",47,42,48,28.7142857142857,21.1428571428571,22.4285714285714
"837",0,35,11,-5,25,0,"seeing the difference in expectation vs reality","none",6,18,"Female","Hispanic/Latino(a)","Freshman","91642","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",3.83333333333333,3.16666666666667,"Post",30,44,50,2.14285714285714,12.8571428571429,-16.7142857142857
"838",18,21,18,0,32,0,"seeing the difference in expectation vs reality","none",6,18,"Female","Hispanic/Latino(a)","Freshman","91642","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",3.83333333333333,2.66666666666667,"Post",41,40,50,2.42857142857143,17.2857142857143,0
"839",-21,30,37,-20,30,-10,"How I could reflect on my own and other peoples opinions ","alot of the questions are similar and hard to understand ",5,18,"Female","Caucasian/White,American Indian/Alaska Native","Freshman","92412","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",4.16666666666667,2.83333333333333,"Post",23,-39,18,14,-21.8571428571429,8.14285714285714
"840",-13,-13,19,-3,24,19,"Not really, it was really repetitive.","I did not understand a lot of the questions",11,18,"Female","Caucasian/White","Freshman","91370","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",3.83333333333333,3.16666666666667,"Post",3,-33,28,12.7142857142857,0.142857142857143,9.28571428571429
"841",10,-20,10,15,20,35,"Being able to see what people in 2018 thought about moral issues.","Some of the challenges I had in this excercise, was determining how much my moral beliefs and core values affected my views.",5,18,"Male","Asian/Pacific Islander","Freshman","92178","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4.16666666666667,2.16666666666667,"Post",50,20,-50,32.8571428571429,18,11.8571428571429
"842",50,-50,50,-4,50,-38,"being able to reflect over my answers and re think","taking the time to think in depth about each issue",6,19,"Female","Caucasian/White","Freshman","91778","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",4,4,"Post",8,18,-11,17,16.7142857142857,2.85714285714286
"843",2,31,25,-15,31,-15,"I liked the sliding scale for rating.","Too many of the same questions.",10,20,"Female","Caucasian/White","Sophmore","91610","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",4,2.66666666666667,"Post",12,-13,15,17.2857142857143,18.5714285714286,17.1428571428571
"844",30,11,43,-25,36,-41,"The essay gave me cool, surprising information. ","A challenge I had was to question my brain and my morals. How I felt about these topics.m",9,18,"Male","Caucasian/White","Freshman","91999","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",3.66666666666667,3.66666666666667,"Post",21,42,-29,18.2857142857143,27.7142857142857,13.1428571428571
"845",31,9,42,-45,25,32,"I liked the sliders.","It asked the same question, on if my choice was based on my morals, over and over just phrased differently. That was a little annoying.",6,18,"Male","Caucasian/White","Freshman","91772","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",4,3.5,"Post",-35,-50,12,11.1428571428571,49.7142857142857,6.28571428571429
"846",-31,34,21,-17,17,-13,"I liked the slid bars and the essays.","None",6,19,"Female","Caucasian/White","Freshman","91631","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",3.83333333333333,2.5,"Post",-11,23,11,-1.71428571428571,2.85714285714286,13.2857142857143
"847",27,15,-32,-2,23,21,"The stats at the end","Not having an opinion on most of these",8,20,"Male","Caucasian/White","Junior","91949","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",3.66666666666667,3.33333333333333,"Post",22,-20,-48,1.28571428571429,0.714285714285714,-0.142857142857143
"848",-1,-2,2,2,3,5,"it was interesting","hard to answer some questions, moral fork in the road",4,19,"Male","Caucasian/White","Sophmore","91327","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",3,3,"Post",3,3,3,2.14285714285714,1.42857142857143,4.28571428571429
"849",-27,22,-41,0,-30,23,"...","...",6,18,"Female","Caucasian/White","Freshman","91224","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",3.83333333333333,3,"Post",29,-16,34,14,14.2857142857143,19.8571428571429
"850",3,3,7,4,5,3,"it was interesting","some of the questions were morally challenging",4,19,"Male","Caucasian/White","Sophmore","91327","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",3,3,"Post",5,4,2,3.71428571428571,2.71428571428571,3.57142857142857
"851",7,15,13,-11,19,-15,"I liked how interactive it was.","I didn't have any. ",6,19,"Female","Caucasian/White","Freshman","91631","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4,3,"Post",10,26,12,3.28571428571429,14,12.8571428571429
"852",10,3,-31,-9,-4,5,"I learned after reading those essays about the 3 topics, it hanged my mind on some of my opinions and opened my thoughts a little more","not understanding some of the materials prior to the essays",8,19,"Male","Caucasian/White","Freshman","91905","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4,3.5,"Post",10,22,12,5.28571428571429,10.5714285714286,7.57142857142857
"853",-10,35,30,15,25,20,"I did not enjoy this exercise. One good thing was hearing how Americans responded.","It felt extremely repetitive and like it was pushing for a specific response. It asks a lot of ""is this a moral issue"" but not a lot of ""why or why not"" so the responses feel a bit pigeon-holed.",7,18,"Female","Caucasian/White,Hispanic/Latino(a)","Freshman","92342","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",4,2.16666666666667,"Post",15,-20,20,1.42857142857143,3.71428571428571,-2
"854",1,7,25,5,32,-5,"n/a","n/a",4,18,"Female","Caucasian/White","Freshman","91601","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",3.66666666666667,2.66666666666667,"Post",20,-29,-35,19.1428571428571,21.7142857142857,21.1428571428571
"855",6,21,-25,-14,30,4,"I liked to see the real percentages on what Americans actually think. ","i had a hard time deciding whether they were moral principles or not.",1,19,"Female","Caucasian/White","Sophmore","91459","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",3.83333333333333,3.66666666666667,"Post",29,27,-31,-5.71428571428571,0.571428571428571,8.28571428571429
"856",-6,6,7,-4,11,9,"I like how we got to see how our answers compared to the general publics.","I didn't know how I felt about them and morals.",5,18,"Female","Caucasian/White","Freshman","92698","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",3.83333333333333,3.5,"Post",10,9,-9,3.42857142857143,2.42857142857143,10.7142857142857
"857",-30,33,50,-50,50,22,"I liked having a different variety of issues. None of them were common with each other, so it was interesting to really think on them. ","I struggled with the AI portion of this exercise. AI is still something that is so new, and I'm still forming my opinion on. ",9,21,"Male","Caucasian/White","Senior","91841","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",4,3.66666666666667,"Post",50,50,30,24.2857142857143,24,15.5714285714286
"858",-50,0,-20,-31,30,1,"It asked my opinion and showed the publics opinion for me to compare to","Not having any background on universal healthcare",6,18,"Male","African-American/Black","Freshman","91514","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",4,2.83333333333333,"Post",0,-30,-10,7.42857142857143,32.5714285714286,21.1428571428571
"859",20,15,32,-50,4,-7,"I liked that the questions were easy to understand.","A challenge I had with the exercise was that it is sometimes difficult to decide how you feel about such big issues on the spot.",7,19,"Female","Caucasian/White","Sophmore","91275","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",4.33333333333333,2.16666666666667,"Post",-12,-50,18,16.1428571428571,32.5714285714286,26.7142857142857
"860",20,26,41,10,31,16,"I liked that statistics about how other people in America were provided. I also liked that the scale factors had a broad range.","It was hard to determine whether or not my stance on a topic was due to my sense of morality/beliefs rather than evidence-based reasoning.",5,18,"Female","Caucasian/White","Freshman","91965","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",3.66666666666667,2.33333333333333,"Post",28,-4,-6,29.5714285714286,23.7142857142857,6.28571428571429
"861",-15,21,28,20,36,18,"I liked that it was easy to takel.","Questioning was a bit confusing.",4,19,"Female","Caucasian/White","Sophmore","92373","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4,2.5,"Post",25,15,13,14.7142857142857,20.1428571428571,16.5714285714286
"862",35,-30,41,-35,20,19,"I liked the shift from button options to a sliding scale of agree to disagree. This gave me a feeling of freedom in how i represent my views.","I felt that some questions were repetitive. For example, I couldn’t differentiate between “was my answer based on my moral stance” and “was my answer based on my moral principles.”",8,19,"Female","African-American/Black,Asian/Pacific Islander","Sophmore","91380","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",4.66666666666667,2.66666666666667,"Post",41,-41,11,28,27.8571428571429,8.57142857142857
"863",-29,50,39,-29,41,14,"I liked the numerical values being assigned a level of agreeableness or disagreeableness","Trying to remember political enviornment of 2018. ",3,18,"Female","Caucasian/White","Freshman","91692","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4.16666666666667,2.16666666666667,"Post",50,-49,-25,50,50,49.5714285714286
"864",-20,32,-50,10,20,21,"Guessing percentages of the population sample on how they would feel","N/a",9,18,"Male","Caucasian/White","Freshman","92431","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",4,2.83333333333333,"Post",20,10,40,-32.7142857142857,0.285714285714286,-9.14285714285714
"865",-30,20,10,10,35,15,"made me think while supplying research and numbers ","morality issues and what is right for me vs what would be the most beneficial for the majority of the population ",6,18,"Female","Caucasian/White","Freshman","92704","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",3.5,3.33333333333333,"Post",20,20,25,8.57142857142857,17.1428571428571,21.4285714285714
"866",3,7,1,4,1,1,"Guessing percentages of population","N/a",9,18,"Male","Caucasian/White","Freshman","92431","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",3.66666666666667,3.5,"Post",1,1,1,0.571428571428571,0.714285714285714,0.714285714285714
"867",8,11,-20,5,46,6,"Easy and informative","None",1,19,"Female","Caucasian/White","Sophmore","92010","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",3.83333333333333,3.5,"Post",27,22,24,12.4285714285714,5.14285714285714,5.85714285714286
"868",4,14,8,14,23,11,"Easy","None",1,19,"Female","Caucasian/White","Sophmore","92010","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",4,4,"Post",9,27,9,11.2857142857143,15.2857142857143,18.1428571428571
"869",10,16,32,23,34,11,"That I could to see the statistics of the 2014 survey about some of the American citizens thoughts","Some of the questions felt repeated or similar",6,19,"Female","Hispanic/Latino(a)","Freshman","92123","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",3.83333333333333,3.83333333333333,"Post",41,15,21,10.8571428571429,5.28571428571429,0.571428571428571
"870",10,30,25,1,37,9,"I liked that I was able to share my values even when introduced to the majority's values. There were a lot of good questions. ","Some Topics I was in between whether it was ethical or not, but I just went with my gut. ",9,18,"Female","Caucasian/White","Freshman","91726","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",4.16666666666667,2.33333333333333,"Post",42,-9,-24,31.7142857142857,40.4285714285714,19.2857142857143
"871",-20,40,30,10,40,30,"I liked being able to realize how passionate I was about a subject after reading the essays. I don't think I realized how much I cared until I read those.","I feel like although I like the idea of Universal Healthcare I don't really know the implications behind implementing it in the United States. I feel like although I have a strong opinion it isn't necessarily an informed one.",5,18,"Female","Caucasian/White","Freshman","91426","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",3.83333333333333,1.83333333333333,"Post",30,-50,-30,17.1428571428571,50,25
"872",-17,36,-10,20,49,18,"
Rating my specific thoughts on potential issues
","Deciding if something was really a moral issue or not
",8,19,"Female","Caucasian/White","Freshman","92145","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",4.33333333333333,4,"Post",18,-20,13,8.57142857142857,21,25.4285714285714
